user,item,rating,timestamp,feature Str,feature_second,feature_third,feature_forth,feature_fifth
22638,15,31.7,2011,Teens,54.79,Mobile,High,Average
22639,24,26.3,2012,Kids,34.54,PlayStation,High,Excellent
22640,24,16.6,2012,Kids,25.07,PC,Ultra,Good
22641,34,27.3,2013,Adults,20.0,PlayStation,Low,Poor
22642,21,16.6,2020,Kids,23.41,Xbox,Low,Excellent
22643,3,35.3,2020,All Ages,36.38,Mobile,Ultra,Good
22644,27,32.5,2015,Adults,42.2,PlayStation,Ultra,Good
22645,25,43.0,2017,Adults,53.63,PC,High,Poor
22646,20,25.5,2023,Adults,41.23,Nintendo Switch,High,Poor
22647,1,17.5,2013,Teens,22.63,Xbox,Low,Excellent
22648,30,40.6,2011,Adults,57.48,Xbox,Low,Excellent
22649,27,25.0,2012,Teens,37.28,PlayStation,Low,Good
22650,16,24.9,2018,Teens,41.03,PC,Medium,Good
22651,22,37.0,2014,Adults,56.99,PlayStation,High,Good
22652,9,31.2,2012,Teens,40.78,Nintendo Switch,High,Good
22653,24,21.2,2018,Kids,34.95,Nintendo Switch,Ultra,Good
22654,16,27.1,2020,Teens,37.28,Xbox,High,Good
22655,25,27.7,2012,Teens,22.69,Xbox,High,Average
22656,35,28.9,2013,Teens,36.21,Xbox,Medium,Excellent
22657,33,27.1,2013,Adults,21.85,PC,Ultra,Average
22658,36,41.5,2010,Teens,50.6,PC,Ultra,Average
22659,24,21.2,2016,All Ages,38.65,PlayStation,Low,Excellent
22660,29,28.4,2010,All Ages,39.28,Nintendo Switch,High,Poor
22661,29,35.3,2014,Adults,59.79,PC,Medium,Average
22662,2,25.8,2022,Adults,34.25,PlayStation,Ultra,Good
22663,13,34.6,2023,Kids,52.63,PlayStation,Medium,Poor
22664,34,25.8,2011,Teens,23.01,Xbox,Low,Excellent
22665,7,32.4,2023,Teens,59.06,Xbox,High,Average
22666,30,24.2,2022,Teens,28.05,Xbox,Low,Poor
22667,14,34.2,2014,Teens,35.71,PC,Low,Average
22668,22,39.4,2015,Teens,48.05,Mobile,High,Excellent
22669,26,37.4,2023,Teens,48.26,Xbox,Low,Good
22670,38,17.7,2015,Teens,24.2,Xbox,Medium,Poor
22671,9,25.6,2016,Kids,39.84,PlayStation,High,Poor
22672,21,40.5,2019,Adults,53.26,Mobile,High,Excellent
22673,38,33.1,2018,All Ages,48.0,Mobile,Medium,Average
22674,14,18.0,2018,Kids,20.39,Mobile,Ultra,Good
22675,1,23.2,2021,All Ages,34.52,PC,Low,Good
22676,2,28.2,2018,Kids,36.35,Nintendo Switch,Low,Poor
22677,21,22.1,2022,Teens,29.13,Nintendo Switch,Low,Good
22678,17,46.9,2016,Teens,59.68,Mobile,Low,Poor
22679,13,32.3,2014,All Ages,32.4,Xbox,Low,Excellent
22680,22,20.8,2015,Kids,22.68,PC,High,Good
22681,10,16.6,2012,Kids,26.8,PC,Ultra,Poor
22682,30,12.1,2016,All Ages,22.5,Mobile,Medium,Average
22683,0,39.7,2016,Kids,56.19,Xbox,Low,Good
22684,20,18.4,2017,Adults,31.63,PlayStation,Low,Poor
22685,4,40.0,2018,All Ages,53.28,PC,Low,Poor
22686,20,30.7,2016,Adults,36.91,PC,Ultra,Poor
22687,28,20.2,2013,All Ages,31.07,Mobile,High,Good
22688,28,28.7,2018,Kids,42.81,Nintendo Switch,Low,Average
22689,38,36.3,2016,All Ages,41.04,Mobile,Medium,Good
22690,24,36.3,2021,Teens,54.23,PC,Low,Good
22691,22,31.7,2010,Kids,30.61,Mobile,Medium,Good
22692,10,24.3,2019,Adults,43.8,Xbox,Ultra,Average
22693,34,32.4,2014,Kids,38.9,Mobile,Low,Excellent
22694,32,22.4,2017,Teens,25.04,Mobile,Low,Average
22695,20,39.6,2023,Teens,50.47,PlayStation,Ultra,Poor
22696,21,19.2,2011,All Ages,27.33,Mobile,Ultra,Excellent
22697,10,30.8,2013,Teens,45.44,Mobile,Low,Poor
22698,3,34.2,2012,Teens,41.79,Nintendo Switch,Ultra,Poor
22699,4,29.7,2012,Adults,46.21,Nintendo Switch,Medium,Poor
22700,29,27.8,2011,All Ages,41.41,Nintendo Switch,Low,Average
22701,22,12.6,2023,Adults,20.08,Mobile,Medium,Good
22702,26,24.4,2018,Adults,36.08,Mobile,High,Average
22703,28,31.0,2020,Teens,40.62,PC,Ultra,Good
22704,22,25.8,2014,Teens,33.17,PC,Low,Good
22705,33,24.7,2021,All Ages,22.19,Mobile,Low,Excellent
22706,27,36.2,2018,Teens,43.5,Mobile,Ultra,Poor
22707,33,33.9,2014,Adults,32.48,Mobile,Medium,Poor
22708,36,29.8,2018,Adults,30.7,Nintendo Switch,Medium,Poor
22709,31,19.4,2015,Teens,21.87,PlayStation,Ultra,Average
22710,29,42.2,2011,Adults,59.5,PlayStation,Medium,Good
22711,34,41.5,2021,Kids,47.43,PlayStation,Medium,Excellent
22712,2,33.8,2014,Kids,50.33,PC,Low,Excellent
22713,15,33.4,2022,Teens,34.99,Nintendo Switch,High,Excellent
22714,9,21.0,2014,Adults,37.91,Xbox,High,Average
22715,9,22.6,2012,Kids,20.28,Mobile,High,Poor
22716,14,11.6,2013,Adults,21.64,PlayStation,Low,Poor
22717,27,32.3,2017,Adults,45.73,PlayStation,Low,Average
22718,10,17.7,2012,Adults,29.17,PC,High,Excellent
22719,37,31.5,2019,Teens,28.39,PlayStation,Ultra,Good
22720,22,30.6,2023,Teens,31.37,Mobile,Low,Average
22721,0,21.4,2010,Teens,24.42,Mobile,Medium,Good
22722,19,35.8,2022,Kids,35.82,PC,Medium,Good
22723,8,31.9,2012,Adults,27.01,PC,Medium,Poor
22724,7,37.5,2021,Adults,45.11,Xbox,Medium,Average
22725,37,29.6,2021,Adults,42.92,Mobile,Medium,Good
22726,5,35.9,2017,Adults,57.41,Nintendo Switch,Low,Poor
22727,39,28.8,2023,Kids,30.04,PlayStation,Medium,Average
22728,19,20.0,2014,Adults,33.11,Nintendo Switch,High,Poor
22729,36,26.3,2018,All Ages,36.2,Mobile,Low,Excellent
22730,15,30.8,2019,Adults,48.61,Xbox,Ultra,Good
22731,32,24.5,2011,Kids,20.22,Nintendo Switch,Ultra,Excellent
22732,30,20.8,2013,Teens,23.75,PlayStation,High,Poor
22733,14,25.1,2019,Teens,37.35,PlayStation,Medium,Excellent
22734,2,22.4,2018,Adults,40.14,Nintendo Switch,Low,Average
22735,34,26.6,2012,Kids,50.98,PlayStation,Low,Excellent
22736,20,38.7,2016,Kids,57.85,Mobile,Medium,Average
22737,28,24.8,2015,All Ages,36.75,Xbox,High,Good
22738,32,43.1,2020,Teens,48.47,Nintendo Switch,Medium,Poor
22739,13,26.1,2015,Kids,52.2,PC,Low,Poor
22740,24,33.5,2017,Kids,48.03,Mobile,High,Excellent
22741,28,41.2,2018,Adults,46.37,PlayStation,Low,Poor
22742,1,30.0,2012,Adults,48.92,Mobile,Medium,Excellent
22743,0,30.3,2017,All Ages,52.68,Mobile,Ultra,Good
22744,35,18.9,2011,Teens,31.38,Xbox,Low,Excellent
22745,31,37.4,2021,Kids,51.94,Mobile,High,Average
22746,19,38.8,2023,Teens,46.34,Xbox,Medium,Excellent
22747,8,23.6,2010,Kids,26.95,PlayStation,Ultra,Poor
22748,4,40.6,2018,Teens,55.14,PC,Low,Average
22749,4,35.0,2013,Teens,51.01,Nintendo Switch,Medium,Excellent
22750,17,26.8,2016,All Ages,34.59,PC,Low,Poor
22751,36,24.0,2023,Kids,35.1,Nintendo Switch,Ultra,Excellent
22752,26,31.0,2022,Teens,23.45,Nintendo Switch,Medium,Excellent
22753,4,22.1,2018,Kids,31.96,PC,Medium,Poor
22754,2,26.2,2011,Teens,25.25,PC,Ultra,Good
22755,12,16.2,2012,Kids,25.17,Xbox,Medium,Poor
22756,32,24.9,2022,All Ages,25.2,PC,High,Good
22757,13,26.3,2020,Adults,21.62,Xbox,High,Good
22758,8,30.7,2018,All Ages,43.22,Xbox,Medium,Good
22759,36,21.8,2022,All Ages,36.86,PC,High,Poor
22760,31,27.2,2022,Teens,23.69,Nintendo Switch,High,Poor
22761,5,27.1,2021,Adults,20.01,Xbox,Medium,Average
22762,2,14.6,2010,Adults,21.46,Mobile,Low,Poor
22763,20,32.9,2015,Kids,30.92,PC,Medium,Excellent
22764,0,34.8,2020,All Ages,41.32,Mobile,High,Good
22765,35,19.9,2021,Teens,23.72,Xbox,Ultra,Good
22766,6,30.9,2013,Adults,32.05,Nintendo Switch,Medium,Good
22767,30,26.8,2016,Kids,32.36,PlayStation,Ultra,Excellent
22768,18,19.6,2016,Kids,22.3,PC,Medium,Average
22769,16,20.4,2021,Adults,29.86,Xbox,Low,Average
22770,14,33.7,2013,Teens,31.24,PC,Low,Average
22771,15,25.7,2023,Kids,22.24,PlayStation,Low,Average
22772,1,28.1,2012,Adults,50.5,PlayStation,Medium,Average
22773,19,40.1,2012,Adults,48.15,PlayStation,Low,Excellent
22774,35,42.2,2014,All Ages,57.63,Xbox,High,Poor
22775,30,30.4,2014,All Ages,54.29,Nintendo Switch,Medium,Excellent
22776,23,30.2,2019,All Ages,30.23,PlayStation,Ultra,Excellent
22777,8,26.4,2011,All Ages,33.97,Xbox,High,Poor
22778,30,45.6,2011,All Ages,54.17,PC,Low,Average
22779,35,21.2,2022,Kids,26.69,Mobile,Medium,Good
22780,35,30.8,2015,Teens,43.17,PC,High,Excellent
22781,0,27.4,2018,Kids,20.8,Mobile,High,Poor
22782,13,25.8,2017,All Ages,40.26,PlayStation,Medium,Excellent
22783,37,43.9,2010,Kids,56.72,Nintendo Switch,Medium,Poor
22784,18,27.1,2014,Kids,20.58,Xbox,Low,Average
22785,28,35.3,2022,Adults,38.42,PC,Low,Excellent
22786,26,38.8,2018,Kids,41.96,Xbox,High,Poor
22787,22,24.4,2016,Kids,24.3,Xbox,Ultra,Excellent
22788,34,39.9,2019,Teens,52.0,PC,Medium,Excellent
22789,37,24.6,2017,Adults,39.34,Xbox,Medium,Average
22790,14,22.1,2017,Kids,32.22,Nintendo Switch,High,Average
22791,12,29.8,2020,All Ages,42.67,PC,Low,Good
22792,31,34.1,2022,Teens,31.09,Nintendo Switch,Ultra,Average
22793,22,27.6,2019,Kids,35.04,Xbox,Ultra,Average
22794,28,23.4,2016,Teens,28.93,Nintendo Switch,Low,Poor
22795,19,43.0,2019,All Ages,52.29,PlayStation,Medium,Poor
22796,34,19.6,2010,All Ages,31.52,Xbox,Medium,Average
22797,28,35.1,2022,All Ages,43.47,Mobile,Ultra,Excellent
22798,1,38.7,2023,Teens,43.42,Xbox,Medium,Good
22799,5,42.1,2012,Kids,56.74,PlayStation,High,Good
22800,28,17.7,2021,Teens,25.33,Xbox,High,Poor
22801,5,25.4,2015,Teens,22.06,PlayStation,Ultra,Good
22802,35,23.2,2015,All Ages,27.74,PlayStation,Low,Poor
22803,12,20.7,2014,Kids,23.85,Xbox,High,Average
22804,20,38.1,2018,Teens,56.74,Mobile,Low,Average
22805,1,32.4,2022,Adults,34.91,PlayStation,High,Average
22806,34,38.3,2022,Adults,54.28,PC,Ultra,Poor
22807,2,29.8,2018,Kids,31.54,Mobile,Medium,Excellent
22808,18,15.5,2011,Adults,26.05,PC,High,Good
22809,34,29.2,2017,Adults,31.14,Nintendo Switch,Medium,Good
22810,2,24.0,2014,Teens,37.14,PlayStation,Ultra,Good
22811,29,30.0,2012,Adults,45.2,Nintendo Switch,Medium,Excellent
22812,25,31.0,2023,All Ages,37.68,PlayStation,High,Poor
22813,2,28.7,2010,Teens,40.21,Nintendo Switch,High,Average
22814,29,32.0,2023,All Ages,50.36,Mobile,Ultra,Average
22815,27,27.3,2011,All Ages,45.69,Xbox,Low,Excellent
22816,14,36.2,2022,Adults,59.98,PC,Low,Poor
22817,3,47.4,2010,Teens,59.1,Mobile,Ultra,Poor
22818,24,24.5,2017,Teens,35.48,Nintendo Switch,High,Poor
22819,8,34.3,2010,All Ages,31.13,Mobile,Medium,Excellent
22820,31,30.3,2023,All Ages,32.03,Xbox,Low,Excellent
22821,32,41.1,2019,Teens,49.12,Nintendo Switch,High,Poor
22822,33,24.8,2019,All Ages,21.81,Mobile,Medium,Excellent
22823,36,12.2,2013,Adults,20.38,Nintendo Switch,Low,Good
22824,19,36.3,2010,Teens,40.13,Xbox,Low,Average
22825,14,34.9,2020,Kids,47.46,Xbox,Low,Average
22826,2,19.1,2012,Teens,26.08,Mobile,Low,Poor
22827,17,35.0,2016,Adults,52.18,Nintendo Switch,Medium,Excellent
22828,39,20.4,2021,Teens,23.8,Nintendo Switch,Ultra,Good
22829,1,41.6,2023,Teens,56.65,Xbox,Ultra,Good
22830,33,42.5,2022,Teens,54.13,PC,High,Excellent
22831,15,23.2,2022,Teens,28.3,Mobile,Ultra,Poor
22832,22,31.2,2021,Teens,35.8,Nintendo Switch,Medium,Average
22833,27,16.3,2015,Adults,26.59,Nintendo Switch,Ultra,Excellent
22834,17,34.5,2015,Kids,50.15,PlayStation,High,Average
22835,6,27.9,2021,Kids,48.39,Nintendo Switch,Medium,Excellent
22836,1,12.4,2020,Adults,20.32,PlayStation,Low,Excellent
22837,1,36.2,2015,Teens,48.27,Mobile,Low,Poor
22838,6,22.0,2010,Teens,37.42,PlayStation,Low,Good
22839,34,20.9,2014,All Ages,20.16,PC,Ultra,Excellent
22840,23,37.2,2010,Kids,54.97,PC,Ultra,Excellent
22841,19,33.0,2011,All Ages,52.49,PlayStation,Ultra,Excellent
22842,37,32.0,2012,Adults,31.7,Xbox,Ultra,Average
22843,3,22.6,2017,Teens,31.81,PlayStation,Medium,Poor
22844,29,30.7,2010,Adults,47.68,Xbox,Ultra,Poor
22845,12,30.5,2020,Teens,49.8,Mobile,Ultra,Average
22846,31,24.6,2018,Teens,30.58,PlayStation,Low,Poor
22847,30,28.1,2018,Kids,29.89,Nintendo Switch,Low,Poor
22848,30,42.7,2010,All Ages,54.79,Xbox,Low,Excellent
22849,28,15.3,2021,Adults,23.04,Xbox,Ultra,Good
22850,1,31.0,2019,All Ages,54.11,PlayStation,Ultra,Excellent
22851,25,33.2,2012,Adults,28.08,PlayStation,Low,Excellent
22852,13,34.6,2010,Teens,40.44,Nintendo Switch,Medium,Good
22853,30,28.1,2019,All Ages,51.86,PC,Low,Average
22854,3,25.8,2016,All Ages,41.06,PC,High,Poor
22855,6,32.2,2012,All Ages,46.47,Xbox,Low,Excellent
22856,14,26.4,2015,All Ages,43.01,Mobile,High,Poor
22857,17,35.2,2018,All Ages,45.38,PlayStation,Ultra,Excellent
22858,9,24.5,2020,Kids,41.11,Xbox,Low,Good
22859,23,32.3,2021,Teens,41.46,PlayStation,High,Excellent
22860,32,36.6,2013,Adults,49.66,Mobile,Ultra,Excellent
22861,9,32.4,2013,Kids,59.39,Mobile,Ultra,Good
22862,11,30.2,2022,All Ages,39.51,PlayStation,Low,Excellent
22863,3,14.2,2023,All Ages,21.17,Nintendo Switch,Low,Poor
22864,28,37.7,2012,Kids,59.16,Nintendo Switch,Low,Average
22865,22,41.1,2015,All Ages,46.66,Mobile,Medium,Poor
22866,25,32.1,2023,Teens,40.48,PlayStation,High,Average
22867,3,26.8,2020,Kids,29.37,Xbox,Medium,Excellent
22868,2,20.2,2021,Teens,39.05,PlayStation,Medium,Good
22869,0,30.8,2014,Kids,27.79,Nintendo Switch,Ultra,Average
22870,19,39.4,2018,All Ages,46.95,PC,Medium,Average
22871,12,27.8,2022,All Ages,36.06,Mobile,High,Excellent
22872,29,35.2,2013,Teens,40.03,Nintendo Switch,High,Excellent
22873,6,21.0,2017,Adults,25.12,Nintendo Switch,Ultra,Good
22874,39,28.8,2018,All Ages,28.49,PlayStation,High,Excellent
22875,38,16.0,2018,Teens,20.7,Mobile,High,Poor
22876,9,26.2,2018,Kids,39.57,PC,Medium,Good
22877,25,41.4,2023,All Ages,53.02,PlayStation,Ultra,Good
22878,33,23.8,2013,Kids,28.85,Nintendo Switch,High,Average
22879,30,40.7,2019,Kids,59.85,Xbox,Low,Poor
22880,5,35.2,2018,All Ages,35.32,Mobile,Ultra,Poor
22881,14,34.6,2014,All Ages,46.25,PlayStation,Ultra,Excellent
22882,33,16.5,2019,Adults,22.28,PC,Ultra,Good
22883,4,32.8,2017,Kids,55.22,PlayStation,Ultra,Poor
22884,23,22.4,2021,Kids,23.37,Mobile,Medium,Poor
22885,0,27.2,2014,All Ages,40.87,PC,High,Good
22886,0,35.4,2019,All Ages,46.18,Xbox,Medium,Poor
22887,2,34.1,2018,Kids,36.09,Xbox,Medium,Average
22888,38,24.0,2022,Teens,34.21,Nintendo Switch,Ultra,Good
22889,2,47.2,2012,Adults,56.58,Mobile,High,Average
22890,26,18.2,2019,Kids,32.74,Xbox,High,Poor
22891,31,29.9,2013,Teens,31.42,PC,Ultra,Poor
22892,6,32.3,2010,Adults,54.03,PlayStation,High,Average
22893,3,22.0,2013,Teens,31.06,Nintendo Switch,Ultra,Good
22894,8,30.7,2010,Teens,43.48,Xbox,Medium,Good
22895,1,20.6,2013,Teens,31.79,Xbox,Ultra,Poor
22896,15,26.5,2011,All Ages,49.96,Xbox,Medium,Poor
22897,39,34.0,2016,All Ages,44.29,PlayStation,Ultra,Poor
22898,28,18.0,2014,Teens,21.65,Nintendo Switch,High,Average
22899,37,40.7,2017,Adults,58.47,PlayStation,High,Poor
22900,10,28.4,2019,All Ages,23.06,Mobile,Low,Good
22901,22,35.7,2010,Teens,55.02,PC,High,Good
22902,34,31.4,2021,Kids,40.62,Mobile,High,Good
22903,3,31.5,2021,Teens,47.07,Nintendo Switch,Ultra,Average
22904,14,37.9,2016,Teens,49.73,PC,Low,Excellent
22905,9,20.6,2012,Kids,36.68,Nintendo Switch,High,Excellent
22906,29,28.8,2014,Adults,42.43,PC,Low,Excellent
22907,5,24.1,2013,All Ages,30.81,Mobile,Low,Excellent
22908,15,32.5,2013,All Ages,59.17,Xbox,Low,Average
22909,25,36.0,2017,All Ages,56.53,PC,Medium,Poor
22910,31,38.0,2022,Adults,57.98,PC,Ultra,Average
22911,39,27.6,2016,Kids,37.68,PC,Ultra,Average
22912,25,30.8,2021,All Ages,27.25,PC,Low,Average
22913,14,30.3,2017,Kids,42.45,PC,Medium,Average
22914,11,24.6,2012,Kids,24.81,PlayStation,Ultra,Good
22915,27,30.4,2010,Teens,40.82,PlayStation,Low,Good
22916,14,26.2,2021,Kids,31.56,PlayStation,Medium,Average
22917,39,28.0,2014,Teens,42.41,PlayStation,High,Average
22918,1,22.7,2010,All Ages,33.01,Mobile,Ultra,Excellent
22919,34,40.9,2014,Adults,47.55,Nintendo Switch,Ultra,Good
22920,20,40.3,2021,Kids,51.49,PlayStation,High,Poor
22921,34,29.4,2010,Teens,38.92,PC,Low,Good
22922,4,34.8,2019,Adults,59.95,PlayStation,Low,Poor
22923,4,22.4,2018,Teens,23.1,PC,Low,Excellent
22924,28,34.3,2014,All Ages,43.88,Nintendo Switch,Low,Excellent
22925,11,31.2,2011,Teens,39.11,PC,Medium,Good
22926,1,34.1,2016,Teens,59.95,Xbox,Ultra,Good
22927,9,39.0,2013,All Ages,47.73,PlayStation,High,Poor
22928,34,34.1,2016,All Ages,41.54,Nintendo Switch,Medium,Poor
22929,21,34.3,2010,All Ages,58.06,Xbox,High,Poor
22930,1,36.7,2021,Teens,50.91,Nintendo Switch,High,Poor
22931,15,30.4,2010,Kids,25.01,Xbox,Medium,Good
22932,25,21.8,2019,Adults,35.22,Nintendo Switch,Ultra,Average
22933,38,36.2,2011,All Ages,52.73,Mobile,Medium,Poor
22934,35,39.8,2012,Teens,57.64,PC,Ultra,Excellent
22935,26,26.9,2020,All Ages,32.31,Xbox,High,Excellent
22936,27,19.2,2023,Kids,33.3,Xbox,Medium,Good
22937,2,41.6,2016,Kids,58.33,PC,Ultra,Poor
22938,19,21.5,2018,All Ages,32.76,PC,High,Average
22939,14,24.9,2016,Kids,41.36,Nintendo Switch,High,Poor
22940,22,35.3,2023,Kids,55.96,Nintendo Switch,Ultra,Excellent
22941,23,32.4,2022,Kids,34.86,Xbox,High,Average
22942,24,29.3,2016,All Ages,36.09,Nintendo Switch,Low,Excellent
22943,18,34.6,2012,All Ages,42.69,PC,Low,Poor
22944,13,19.8,2010,All Ages,30.43,PC,Low,Excellent
22945,38,26.7,2016,All Ages,25.65,Xbox,Medium,Poor
22946,9,24.4,2016,Teens,40.17,PC,Low,Excellent
22947,18,23.7,2015,Kids,35.41,PC,High,Excellent
22948,27,34.4,2010,Adults,49.2,PlayStation,Ultra,Poor
22949,36,29.9,2020,Adults,46.81,PC,Medium,Poor
22950,35,20.4,2014,Adults,19.99,Xbox,Medium,Excellent
22951,20,20.9,2014,Adults,20.7,Xbox,Ultra,Poor
22952,23,39.0,2014,All Ages,54.5,Mobile,High,Average
22953,35,25.5,2015,Adults,44.69,Nintendo Switch,Medium,Good
22954,31,45.6,2013,All Ages,55.01,Nintendo Switch,Ultra,Average
22955,19,15.4,2012,Kids,26.47,PlayStation,Ultra,Average
22956,28,38.0,2010,Adults,37.16,Mobile,Medium,Good
22957,1,38.0,2013,Kids,40.37,Nintendo Switch,Ultra,Excellent
22958,34,35.1,2022,Teens,51.55,Nintendo Switch,Low,Poor
22959,31,34.7,2022,Kids,52.3,Nintendo Switch,Low,Good
22960,16,30.8,2023,All Ages,32.34,PlayStation,Medium,Poor
22961,30,37.6,2015,All Ages,43.54,Xbox,High,Excellent
22962,0,19.6,2013,Adults,20.39,Mobile,Low,Poor
22963,16,26.8,2023,Kids,21.94,Nintendo Switch,Medium,Excellent
22964,21,29.5,2016,Teens,25.75,PC,Ultra,Good
22965,37,38.9,2019,All Ages,54.46,Nintendo Switch,Ultra,Average
22966,37,24.2,2023,Adults,41.08,PlayStation,Medium,Average
22967,18,20.5,2019,Adults,33.99,Xbox,Low,Average
22968,30,20.0,2023,Teens,30.98,PC,High,Poor
22969,16,23.4,2016,Kids,40.38,PlayStation,High,Good
22970,18,35.2,2011,Adults,35.9,PlayStation,High,Excellent
22971,20,14.4,2017,Teens,26.65,PlayStation,Medium,Poor
22972,21,27.1,2020,Teens,31.38,Xbox,Ultra,Poor
22973,4,25.0,2016,All Ages,28.82,Xbox,Medium,Good
22974,15,42.1,2014,Kids,58.51,PlayStation,Ultra,Poor
22975,30,41.2,2016,Teens,59.48,Mobile,Ultra,Good
22976,30,29.9,2018,Adults,35.69,Mobile,Medium,Poor
22977,31,24.4,2023,All Ages,37.89,Mobile,High,Average
22978,10,23.2,2018,Kids,43.36,PlayStation,Low,Excellent
22979,8,21.4,2010,Teens,23.43,Xbox,Medium,Excellent
22980,23,29.7,2010,Teens,37.9,PlayStation,Medium,Poor
22981,31,24.4,2016,Teens,42.85,Nintendo Switch,High,Good
22982,14,25.8,2013,Teens,25.91,Xbox,Low,Good
22983,7,25.8,2021,All Ages,30.18,PlayStation,Ultra,Good
22984,28,38.9,2017,Adults,59.29,PlayStation,Medium,Good
22985,24,25.2,2021,Teens,32.82,Mobile,Low,Good
22986,12,21.9,2020,Kids,39.48,PlayStation,Low,Good
22987,12,28.4,2018,Adults,33.09,PlayStation,Medium,Average
22988,2,20.7,2020,Kids,23.14,PlayStation,Medium,Good
22989,7,28.0,2017,Teens,30.7,Mobile,Low,Excellent
22990,0,32.0,2017,Kids,52.28,Nintendo Switch,Low,Average
22991,26,25.8,2017,Kids,26.4,Nintendo Switch,Low,Poor
22992,2,34.3,2021,Adults,43.79,Xbox,Low,Excellent
22993,3,45.6,2021,Kids,56.0,PC,Low,Excellent
22994,6,19.2,2015,Adults,31.33,Nintendo Switch,Medium,Poor
22995,9,26.8,2013,Adults,43.13,PlayStation,High,Excellent
22996,30,16.3,2015,Adults,22.09,PlayStation,Low,Average
22997,22,31.1,2011,Kids,58.85,Mobile,High,Average
22998,29,35.8,2019,Kids,42.79,PlayStation,High,Excellent
22999,35,22.1,2012,Adults,20.2,Xbox,Ultra,Good
23000,9,11.9,2015,Adults,21.38,Nintendo Switch,Ultra,Good
23001,9,43.8,2019,Adults,53.87,Mobile,Ultra,Excellent
23002,36,15.4,2010,Teens,25.45,PC,Medium,Good
23003,35,40.9,2022,All Ages,52.77,PC,High,Poor
23004,1,17.9,2017,Teens,25.32,Nintendo Switch,High,Good
23005,27,20.4,2023,Teens,37.0,PC,Medium,Poor
23006,17,38.5,2013,All Ages,56.98,Xbox,Ultra,Excellent
23007,10,30.7,2014,Adults,37.68,Nintendo Switch,Ultra,Average
23008,2,34.3,2016,Adults,48.27,Xbox,Low,Good
23009,13,36.3,2019,Teens,53.6,Nintendo Switch,Ultra,Poor
23010,30,22.9,2023,Kids,42.61,PlayStation,Ultra,Excellent
23011,11,14.6,2012,Adults,24.25,Nintendo Switch,Medium,Excellent
23012,24,23.1,2011,All Ages,20.47,Xbox,Ultra,Average
23013,3,34.1,2016,Teens,55.06,Xbox,High,Good
23014,39,16.8,2015,Kids,23.75,Nintendo Switch,Ultra,Poor
23015,24,32.8,2023,Teens,44.26,PlayStation,Low,Excellent
23016,38,17.7,2012,Teens,24.81,PlayStation,Medium,Good
23017,25,33.0,2019,All Ages,57.56,Nintendo Switch,Low,Excellent
6352,19,32.9,2011,Teens,46.13,Mobile,Ultra,Average
23018,1,31.0,2016,Teens,51.76,Mobile,Ultra,Excellent
23019,1,33.8,2017,Adults,58.65,PlayStation,Medium,Excellent
23020,22,37.6,2015,Kids,58.1,Xbox,High,Average
23021,31,29.5,2012,Kids,28.7,Nintendo Switch,High,Poor
23022,4,21.3,2010,Kids,30.83,PlayStation,Ultra,Good
23023,11,33.5,2018,Teens,49.81,Xbox,Low,Excellent
23024,38,45.7,2022,All Ages,58.8,PlayStation,High,Poor
23025,36,36.3,2013,Kids,36.77,Mobile,High,Excellent
23026,29,17.9,2021,All Ages,24.69,Mobile,Low,Good
23027,8,34.9,2013,Teens,46.54,Nintendo Switch,Ultra,Average
23028,15,36.1,2020,Kids,50.52,PC,Medium,Excellent
23029,21,29.5,2021,Kids,28.29,Nintendo Switch,High,Excellent
23030,11,32.8,2014,Kids,37.66,PlayStation,Ultra,Excellent
23031,0,26.6,2023,All Ages,21.29,Nintendo Switch,Ultra,Average
23032,5,34.5,2022,All Ages,51.91,PC,Ultra,Excellent
23033,38,24.2,2012,Teens,39.08,Nintendo Switch,Low,Poor
23034,32,43.4,2019,Kids,55.91,Mobile,High,Average
23035,31,24.0,2022,All Ages,47.64,PlayStation,Medium,Good
23036,20,38.2,2019,Teens,46.6,Nintendo Switch,Ultra,Average
23037,10,33.2,2014,Adults,50.68,Nintendo Switch,Ultra,Excellent
23038,18,30.2,2013,Teens,52.62,Nintendo Switch,Low,Average
23039,21,24.6,2017,All Ages,37.84,Xbox,High,Poor
23040,5,45.2,2011,All Ages,55.34,Xbox,Ultra,Good
23041,35,44.8,2018,All Ages,52.6,PlayStation,Medium,Excellent
23042,26,24.7,2011,Adults,21.06,Xbox,Low,Good
23043,7,15.4,2023,All Ages,30.42,PlayStation,Medium,Good
23044,28,22.8,2016,Adults,33.01,PlayStation,Medium,Poor
23045,1,27.1,2014,All Ages,23.51,PC,Medium,Excellent
23046,21,31.7,2014,Kids,37.34,Mobile,High,Average
23047,16,38.5,2014,Kids,44.39,PC,Ultra,Average
23048,2,32.3,2016,All Ages,47.01,Nintendo Switch,Low,Excellent
23049,36,31.2,2021,Teens,53.2,Xbox,High,Good
23050,35,27.6,2022,Kids,25.03,PlayStation,Low,Average
23051,8,32.9,2023,Adults,59.66,PC,High,Poor
23052,13,18.7,2013,Adults,29.25,Mobile,Medium,Excellent
23053,25,15.2,2012,Adults,24.52,PC,High,Excellent
23054,31,34.7,2022,Kids,41.86,Mobile,Ultra,Excellent
23055,23,26.4,2022,All Ages,43.93,PC,High,Excellent
23056,32,42.8,2018,Teens,59.17,Mobile,Ultra,Excellent
