user,item,rating,timestamp,feature,feature1
63,3581,3.8,2002.0,Music,Michael W. Smith
19,3582,3.61,2006.0,Juvenile Fiction,Carole Marsh
78,3583,4.07,2003.0,Literary Criticism,Ralph C. Wood
93,3584,3.54,2005.0,Religion,Ronald Bruce Flowers
90,3585,3.81,1969.0,Religion,Ernest Gordon Rupp;Philip Saville Watson
87,3586,4.24,1970.0,,Havelock Ellis
66,3587,3.32,2006.0,Social Science,Norah Vincent
10,3588,3.58,2005.0,Fiction,Jane Green
94,3589,4.43,2003.0,Juvenile Fiction,Roald Dahl
15,3590,3.87,2006.0,History,Nathaniel Philbrick
1,3591,3.71,2006.0,Fiction,Marisha Pessl
31,3592,3.92,2006.0,Fiction,Margaret George
48,3593,3.64,2007.0,Fiction,Martha Grimes
73,3594,3.28,2007.0,Biography & Autobiography,A. M. Homes
62,3595,4.19,2003.0,Canada,Stuart McLean
85,690,3.5,1967.0,Fiction,Arthur Miller
0,3596,3.72,1987.0,Espionage,Peter Wright
82,3597,4.25,1997.0,Juvenile Fiction,Astrid Lindgren;Michael Chesworth
1,3598,4.01,1999.0,Fiction,Salman Rushdie
44,3599,3.8,2002.0,Alcoholics,Bryce Courtenay
58,3600,4.05,2003.0,Children's stories,Eoin Colfer
97,3601,3.68,2004.0,Graphic novels,Art Spiegelman
17,3602,3.95,2001.0,Fiction,Richard Marcinko;John Weisman
34,3603,3.52,2000.0,Fiction,Stephen Chbosky
92,3604,3.65,1997.0,Fiction,Dale Peck
8,3605,3.86,1999.0,Fiction,Mary Higgins Clark
59,3606,3.77,1998.0,Fiction,V.C. Andrews
42,3607,3.76,1997.0,Biography & Autobiography,Howard Stern;John D. Simons
5,3608,3.57,2003.0,Fiction,Mary Higgins Clark
64,3609,4.02,1998.0,Biography & Autobiography,Thomas J. Stanley;William D. Danko
15,3610,3.72,1998.0,Fiction,Graham Greene
98,3611,3.68,1998.0,Fiction,Hugh Laurie
45,3612,3.86,1998.0,Fiction,Wally Lamb
65,3613,3.94,2002.0,Fiction,Colleen McCullough
27,3614,4.28,2003.0,Fiction,Colleen McCullough
89,3615,3.89,1999.0,Fiction,Stephen King
91,3616,3.72,2000.0,Fiction,J G Passarella
64,509,3.69,2000.0,Fiction,Ed McBain
25,3617,4.07,2001.0,Fiction,Jeffery Deaver
25,3618,3.88,1998.0,Fiction,Clive Cussler;Craig Dirgo
47,3619,3.7,1999.0,Fiction,Mary Higgins Clark
28,3620,3.57,1999.0,Fiction,Arthur Nersesian
1,3621,4.11,2004.0,Psychology,Dale Carnegie
54,3622,3.65,2002.0,Fiction,L. A. Graf
18,3623,3.95,2002.0,Fiction,Stephen King
99,3624,4.01,1999.0,Fiction,Stephen King
91,3625,3.75,2001.0,Fiction,V. C. Andrews
34,3626,4.33,2002.0,Fiction,Tananarive Due
17,3627,3.77,2001.0,Fiction,Richard A. Knaak
51,3628,3.58,1999.0,Fiction,Stephen King
71,3629,3.74,2002.0,History,Garry Wills
12,3630,4.37,1985.0,Education,Shel Silverstein
45,3631,3.71,1982.0,Performing Arts,Laurence Oliver
35,3632,4.2,1985.0,Biography & Autobiography,Stephen E. Ambrose
34,2951,4.01,1972.0,African Americans,Toni Morrison
70,3633,4.12,1982.0,Biography & Autobiography,David McCullough
11,3634,3.82,1982.0,Fiction,Emma Lathen
69,3635,3.49,2004.0,Poetry,"Simon & Schuster, Limited"
84,3636,3.76,1996.0,Fiction,Scott Turow
75,3637,3.5,2000.0,Fiction,Mary Higgins Clark
36,3638,4.09,1995.0,Self-Help,Dale Carnegie
31,3639,3.86,1998.0,Fiction,Jayne Ann Krentz
60,3640,4.1,1997.0,Fiction,Tess Gerritsen
98,3641,3.99,1998.0,Fiction,Tess Gerritsen
94,3642,3.55,1985.0,Fiction,"C. J. Cherryh;Haldeman, Joe W;Mitchell, Elizabeth;Zahn, Timothy"
73,3643,4.15,1998.0,Fiction,Jayne Castle
91,3644,3.9,2000.0,Fiction,Robert A. Heinlein
40,3645,4.15,1986.0,Education,Siegfried Engelmann;Phyllis Haddox;Elaine Bruner
85,3646,2.5,1988.0,Business & Economics,Stephen M. Pollan;Mark Levine
21,3647,3.2,1990.0,Fiction,Nancy Harding
40,3648,4.28,1988.0,History,Miep Gies;Alison Leslie Gold
3,3649,3.95,1989.0,Fiction,Peter Straub
98,3650,3.93,1990.0,Fiction,Robert R. McCammon
21,3651,3.87,1989.0,Fiction,Clive Cussler
61,3652,4.09,1990.0,Business & Economics,Stephen R. Covey
88,3653,3.78,1994.0,Fiction,Josepha Sherman;Mercedes Lackey
67,3654,4.25,2004.0,Drama,Helen Hunt;William Shakespeare
7,3655,4.19,1985.0,Fiction,Alice Walker
98,3656,3.91,1991.0,Fiction,Jack Higgins
49,3657,4.05,1990.0,Fiction,Robert McCammon
93,3658,4.13,1991.0,"Body, Mind & Spirit",Carlos Castaneda
48,3659,4.02,1991.0,Fiction,Carlos Castaneda
81,3660,4.21,1991.0,Fiction,Carlos Castaneda
48,3661,4.13,1984.0,"Body, Mind & Spirit",Carlos Castaneda
67,3662,4.15,1992.0,Fiction,Carlos Castaneda
82,3663,3.87,1988.0,Fiction,Robert McCammon
34,3664,4.11,1991.0,Biography & Autobiography,Will Durant
88,3665,4.28,1987.0,Fiction,Robert McCammon
45,3666,4.06,1990.0,Fiction,Douglas Adams
58,3667,4.35,1992.0,Fiction,Robert McCammon
66,3668,4.38,1990.0,"Body, Mind & Spirit",Joan Goldstein;Manuela Soares
47,3669,3.87,1992.0,Fiction,Robert R. McCammon
31,653,3.9,1969.0,,Lawrence Durrell
49,3670,3.89,1958.0,Advertising,Vance Packard
34,3671,3.68,1971.0,,Hugh Garner
44,3672,4.09,1992.0,Business & Economics,Stephen R. Covey
65,3673,4.03,1998.0,Literary Criticism,Ann Rule
71,3674,3.48,1992.0,Fiction,Laurell K. Hamilton
16,3675,3.78,1993.0,Fiction,Harry Crews
3,3676,3.64,1973.0,Fiction,Don DeLillo
32,3677,3.98,1958.0,China,Pearl Sydenstricker Buck
85,3678,3.71,1995.0,,Alan Dean Foster
43,3679,4.13,1992.0,History,Garry Wills
11,3680,3.71,1995.0,Fiction,Roger Zelazny
60,3681,4.06,1997.0,Fiction,S. M. Stirling
79,3682,4.18,1997.0,Fiction,Lackey
49,3683,3.73,1998.0,Fiction,Fred Saberhagen
1,3684,3.85,1994.0,Education,Daniel Pool
12,3685,3.9,1994.0,Business & Economics,Stephen R. Covey
36,3686,4.08,2000.0,Literary Criticism,Helen Hennessy Vendler
46,3687,3.5,2000.0,History,David E. Kaiser
50,3688,4.31,2002.0,Literary Criticism,Jorge Luis Borges;Calin Andrei Mihailescu
5,3689,3.86,2005.0,Architecture,Judith FARR;Louise Carter
66,3690,3.68,2005.0,Biography & Autobiography,Jon F Sensbach
2,3691,4.3,2006.0,Literary Criticism,Walter Benjamin
86,3692,4.14,2006.0,History,"Christopher M. Clark;University Christopher Clark, MD"
51,3693,4.22,1983.0,Philosophy,Mary Fitt;Kathleen Freeman
53,3694,4.04,1992.0,Literary Criticism,Professor of General Literature J M Coetzee;J. M. Coetzee
65,3695,4.05,1985.0,Philosophy,Bernard Williams
9,3696,3.9,1992.0,Philosophy,Charles Taylor
1,3697,4.49,1993.0,Philosophy,Frederick C. Beiser
43,3698,3.58,1992.0,History,Anthony Grafton;Nancy G. Siraisi;April Shelford
16,3699,4.3,1999.0,Literary Criticism,Helen Vendler
9,3700,4.17,1991.0,Medical,Merlin Donald
71,3701,4.22,1992.0,Literary Criticism,Toni Morrison
94,3702,4.18,1981.0,Psychology,William James
33,3703,3.58,1995.0,History,Colin Michael Wells
68,3704,3.9,1994.0,Law,Richard A. POSNER
40,3705,4.21,1988.0,Literary Criticism,Octavio Paz
84,3706,4.19,1989.0,Philosophy,Charles Taylor
5,3707,3.9,1998.0,Law,
82,3708,3.92,1987.0,Science,Stephen Jay Gould
57,3709,3.99,1977.0,Business & Economics,Alfred D. Chandler Jr.
42,3710,4.01,1982.0,Philosophy,Saul A. Kripke
97,3711,4.19,1983.0,Literary Criticism,Edward W. Said
30,3712,3.95,1975.0,Fiction,Marcus Tullius Cicero;Walter Miller
62,3713,4.42,1984.0,"Mythology, Classical",Publius Ovidius Naso (Dichter)
43,3713,4.57,1976.0,Science,Ovid
61,3714,4.39,1975.0,Literary Criticism,Plato
30,3715,4.28,1976.0,History,Thucydides
70,3716,3.94,1925.0,Electronic books,Xenophon
1,3717,4.35,1967.0,Philosophy,Epictetus
53,3718,4.02,1985.0,Love poetry,Ovid
56,3719,4.31,1965.0,Biography & Autobiography,Babrius;Phaedrus;Ben Edwin Perry
25,3720,4.47,1994.0,Alcestis (Greek mythology),Euripides
19,3721,3.97,1999.0,Literary Criticism,Plutarcus;Ευριπιδες
76,3722,4.03,2006.0,Agriculture,Hesiodtus
13,3723,3.81,2006.0,Boarding school-fiction,Kazuo Ishiguro
70,3724,4.17,1991.0,Biography & Autobiography,
66,3725,4.08,1992.0,Fiction,Thomas Mann
28,3726,3.8,1994.0,African Americans,Toni Morrison
55,820,3.83,1992.0,Poetry,Virgil
9,3727,4.06,1993.0,Fiction,Italo Calvino;William Weaver
29,3479,3.97,1993.0,Fiction,Albert Camus;Matthew Ward
30,3728,4.2,1993.0,Fiction,Fyodor Dostoyevsky
72,3729,4.09,1993.0,Fiction,William Faulkner
97,3730,4.42,1994.0,Poetry,Maya Angelou
3,3731,4.24,1994.0,Fiction,Evelyn Waugh
92,793,3.71,1994.0,Fiction,François Rabelais
50,3732,3.03,1994.0,Cooking,Rosie Daley
74,3733,4.26,1995.0,Fiction,John Updike
44,3734,4.36,1996.0,Fiction,Rohinton Mistry
48,3735,4.7,2003.0,Nature,
78,3736,4.14,1992.0,Fiction,Marcel Proust
57,3737,3.86,1992.0,Fiction,William Faulkner
74,3738,4.45,1994.0,History,Shelby Foote
33,3739,4.49,1994.0,Poetry,Dorothy Parker
31,3740,4.21,1998.0,Biography & Autobiography,Hunter S. Thompson
62,3741,4.18,2001.0,Fiction,Cormac McCarthy
63,3742,3.87,2003.0,Fiction,Stendhal
46,3743,4.32,2004.0,Fiction,Michael Shaara
29,3744,4.62,2004.0,Biography & Autobiography,Maya Angelou
42,3745,3.87,2006.0,Fiction,Edgar Allan Poe
15,3746,4.04,2007.0,Biography & Autobiography,William Styron
43,3747,4.05,1956.0,Fiction,Albert Camus
96,3748,3.96,1989.0,History,John Hersey
37,3749,4.17,1989.0,Fiction,Gloria Naylor
26,3750,4.42,1989.0,Fiction,Raymond Carver
58,3751,3.42,1989.0,Fiction,Don DeLillo
49,3752,3.64,1989.0,Fiction,Don DeLillo
78,3753,4.18,1989.0,Fiction,Raymond Carver
61,3754,3.9,1989.0,History,Anthony Lewis
64,3755,3.86,1990.0,African American men,Ralph Ellison
93,3756,3.89,1997.0,Fiction,Vladimir Vladimirovich Nabokov
1,3757,4.29,1989.0,Fiction,Raymond Carver
40,3758,4.04,1990.0,Sex customs,Michel Foucault
88,3759,4.27,1989.0,Fiction,Robert Graves
17,3760,4.1,1989.0,Drama,Jean-Paul Sartre
60,3761,4.14,1990.0,Fiction,Vladimir Vladimirovich Nabokov
93,3762,3.92,1981.0,Biography & Autobiography,Wole Soyinka
5,3763,3.99,1990.0,Literary Collections,Vladimir Vladimirovich Nabokov
11,3764,3.67,1989.0,Fiction,Владимир Владимирович Набоков
23,3765,4.44,1989.0,Humor,Graham Chapman;Monty Python (Comedy troupe);Terry Gilliam;Eric Idle;Terry Jones
21,3766,3.95,1990.0,Fiction,Vladimir Vladimirovich Nabokov;Michael Scammell
82,3767,3.68,1990.0,Fiction,Владимир Владимирович Набоков
98,3768,3.89,1991.0,Fiction,Владимир Владимирович Набоков;Vladimir Vladimirovich Nabokov
34,3769,4.39,1991.0,Biography & Autobiography,Art Spiegelman
1,3770,4.38,1990.0,Fiction,Roald Dahl
23,3771,4.3,1995.0,Fiction,Vladimir Vladimirovich Nabokov
49,3772,3.95,1991.0,Business & Economics,Fredric Dannen
81,726,3.96,1991.0,Provence (France),Peter Mayle
56,3773,3.9,1996.0,Religion,Elaine Pagels
12,3774,3.9,1990.0,Fiction,Julian Barnes
11,3775,3.93,1942.0,Fiction,William Faulkner
93,3776,3.94,1985.0,Fiction,William Faulkner
31,3777,3.91,1991.0,Fiction,Ann Beattie
33,3778,4.02,1990.0,Fiction,David Goodis
46,3779,3.93,1991.0,Fiction,Alice Munro
51,3780,3.99,1991.0,Biography & Autobiography,Laurel Ulrich
38,3781,3.91,1964.0,Fiction,Kōbō Abe
55,3782,4.14,1991.0,Philosophy,Albert Camus
29,3783,4.0,1991.0,Language Arts & Disciplines,John Gardner
93,3784,3.66,1991.0,Fiction,Martin Amis
59,3785,3.36,1975.0,Fiction,Martin Amis
47,3728,4.2,1993.0,Fiction,Fyodor Dostoyevsky
37,3786,3.69,1991.0,Performing Arts,William Goldman
92,3787,3.83,1991.0,Drama,Wendy Wasserstein
45,3788,4.23,1991.0,History,Michael Herr
59,3789,3.97,1992.0,Biography & Autobiography,John M. Hull
56,1658,3.82,1991.0,Fiction,Bret Easton Ellis
48,3431,3.53,1996.0,Fiction,Kazuo Ishiguro
45,3790,4.09,1975.0,,Karen Blixen
72,3791,3.87,1991.0,Fiction,William Faulkner
73,3792,3.65,1996.0,Fiction,John Banville
95,3793,4.05,1993.0,History,Gordon S. Wood
41,3794,3.75,2004.0,Fiction,Norman Rush
59,3795,4.23,1992.0,History,Abraham Lincoln
27,3796,3.89,2003.0,Fiction,Sandra Cisneros
28,3797,4.07,1994.0,Fiction,Jeanette Winterson
76,3798,3.82,1993.0,Fiction,Joan Didion
29,3799,4.01,1993.0,Fiction,Truman Capote
56,3800,3.81,1994.0,Fiction,Truman Capote
59,3801,3.64,1993.0,Fiction,William Faulkner
59,3802,3.64,1973.0,Fiction,Philip Roth
70,3803,3.42,2002.0,Fiction,Ian McEwan
96,3804,3.58,1994.0,Fiction,Susanna Kaysen
15,3805,4.19,1995.0,Fiction,Hermann Broch
90,3806,4.39,1995.0,Fiction,Sigrid Undset
12,3807,4.01,1994.0,Biography & Autobiography,Esmeralda Santiago
28,3808,3.53,1995.0,Fiction,Philip Roth
91,1633,4.08,1995.0,Biography & Autobiography,Tobias Wolff
2,3809,3.68,1996.0,Fiction,Yasunari Kawabata
23,3810,3.86,1996.0,Fiction,Yasunari Kawabata
59,3811,4.12,1995.0,Drama,James Baldwin
28,3812,3.76,1994.0,Biography & Autobiography,Virginia Lee Barnes
19,3813,3.76,1959.0,Fiction,川端康成
84,3814,4.0,2000.0,Travel,Peter Mayle
55,3815,3.87,1996.0,Fiction,Jeanette Winterson
74,3816,3.3,2002.0,Biography & Autobiography,Susanna Kaysen
97,3817,3.97,1995.0,Fiction,Louis De Bernières
27,3818,4.2,1961.0,Fiction,Albert Camus
44,3819,3.69,1997.0,Fiction,Philip Roth
81,3820,4.22,1994.0,Poetry,Philip Levine
91,3821,4.17,1996.0,Biography & Autobiography,David S. Reynolds
33,3822,4.27,1996.0,Fiction,Andre Dubus
56,554,3.87,2000.0,Fiction,Haruki Murakami
67,3823,3.96,1998.0,Fiction,John Banville
66,3824,3.6,2013.0,Fiction,Alfred Bester & Roger Zelazny
10,3825,3.96,1996.0,Law,Jonathan Harr
32,3826,3.63,1996.0,Fiction,Patrick McGrath
61,3827,4.1,2007.0,Science,Roger Penrose
98,3828,4.08,1997.0,Fiction,Sebastian Faulks
74,3829,4.03,1997.0,History,Paul Hendrickson
18,3830,3.7,1998.0,Fiction,Bret Easton Ellis
29,3831,3.58,1998.0,Fiction,Bret Easton Ellis
46,3832,3.82,2000.0,Fiction,Stendhal
51,3833,4.11,2000.0,Philosophy,Friedrich Wilhelm Nietzsche
71,3834,3.87,2006.0,Fiction,Salman Rushdie
42,3835,4.0,2000.0,Biography & Autobiography,Valerian Ivanovich Alʹbanov
83,3836,4.08,1998.0,Biography & Autobiography,Hunter S. Thompson
3,3837,4.25,1997.0,Juvenile Fiction,Tamora Pierce
69,3838,3.86,1993.0,Juvenile Fiction,Marilyn Sadler
39,3839,3.98,1993.0,Juvenile Fiction,Barbara Park
54,3840,4.07,1993.0,Juvenile Fiction,Noel Streatfeild
64,3841,3.95,1994.0,Juvenile Fiction,Barbara Park
56,3506,4.02,1994.0,Juvenile Fiction,Noel Streatfeild
74,3842,3.86,1994.0,Juvenile Fiction,Dr. Seuss
74,3843,4.08,1996.0,Juvenile Fiction,Dr. Seuss
91,3844,3.87,1997.0,Juvenile Fiction,Stan Berenstain;Jan Berenstain
11,3845,4.06,1998.0,Juvenile Nonfiction,
15,3846,4.35,1998.0,Juvenile Fiction,Dr. Seuss
30,3847,4.27,1998.0,Juvenile Fiction,
96,3848,3.88,1999.0,Juvenile Nonfiction,Joseph Bruchac;Diana Magnuson
9,3849,3.93,2001.0,Juvenile Fiction,Mary Pope Osborne
50,3850,4.16,1997.0,Juvenile Fiction,Dr. Seuss
36,3851,4.12,1998.0,American poetry,Walt Whitman
60,3852,4.58,1987.0,Fiction,Douglas Adams
25,3853,3.75,2000.0,Cooking,Giuliano Hazan
28,3854,4.04,2000.0,Fiction,Franz Kafka
2,3855,3.91,1995.0,Computers,Francis Scott Fitzgerald
68,3856,4.24,1995.0,Biography & Autobiography,F. Scott Fitzgerald
59,3857,3.58,1995.0,Fiction,F. Scott Fitzgerald
70,3858,4.23,1995.0,Fiction,F. Scott Fitzgerald
81,3859,3.73,1995.0,Fiction,Ernest Hemingway
67,3860,0.0,2001.0,Biography & Autobiography,Gale Group
42,3861,3.46,2000.0,Biography & Autobiography,William Murray
51,3862,4.24,1994.0,Psychology,Jonathan Shay
29,3863,4.06,2001.0,Biography & Autobiography,David McCullough
45,3864,4.35,1986.0,History,Richard Rhodes
36,224,4.32,1996.0,Religion,C. S. Lewis
72,3865,3.85,1996.0,History,Luigi Barzini
74,3866,3.99,1996.0,Fiction,Reynolds Price
13,3867,4.27,1995.0,Biography & Autobiography,Primo Levi
79,3868,4.31,1996.0,Biography & Autobiography,Primo Levi
97,3869,3.91,1996.0,Psychology,Sigmund Freud;Philip Rieff
11,3870,3.82,1996.0,Fiction,Ernest Hemingway
29,3871,4.01,1996.0,Psychology,Kay Redfield Jamison
80,3872,4.17,1997.0,Philosophy,Ernest Becker
28,3873,4.1,1997.0,Religion,Leo Tolstoy
72,3874,3.36,1997.0,Fiction,Joseph Heller
13,3875,4.13,1991.0,Fiction,David Day
19,3876,3.52,1974.0,Fiction,Joseph Heller
15,3877,3.8,1997.0,Fiction,Joseph Heller
74,3878,4.16,1997.0,Family & Relationships,Elisabeth Kübler-Ross
82,3858,4.23,1998.0,Fiction,F. Scott Fitzgerald;Matthew Joseph Bruccoli
73,3879,3.63,1998.0,Fiction,Mary Gaitskill
39,3880,4.29,1998.0,Fiction,Ernest Hemingway
85,3881,4.08,2002.0,Technology & Engineering,Robert L. O'Connell
23,3882,3.34,1998.0,Fiction,Ernest Hemingway
38,3883,4.22,1997.0,Self-Help,Tony Robbins
24,3884,3.86,1998.0,Social Science,Ursula Hegi
33,3885,4.16,1998.0,Biography & Autobiography,Elisabeth Kübler-Ross
70,3886,3.91,1998.0,Fiction,Reynolds Price
39,3887,4.12,1999.0,Biography & Autobiography,Dinesh D'Souza
19,3888,4.17,1998.0,Fiction,William J. Bennett;Michael Hague
76,3889,3.8,1998.0,Fiction,Robin Maxwell
90,3890,3.69,1999.0,Fiction,Robert Hellenga
4,3891,3.73,1998.0,Music,R. Gary Patterson
86,92,3.99,2000.0,Fiction,Annie Proulx
20,3892,4.16,1998.0,Fiction,Nikos Kazantzakis
60,3893,3.71,2000.0,History,Bob Woodward
6,3894,3.75,2003.0,Biography & Autobiography,Bob Smith
75,3895,4.06,2000.0,Fiction,Chris Offutt
14,3896,3.95,1998.0,Foreign Language Study,Genevieve
13,3897,3.94,1998.0,Foreign Language Study,Genevieve
20,3898,4.13,2001.0,Health & Fitness,Howard F. Lyman;Glen Merzer
24,3899,4.17,2002.0,Psychology,Andrew Solomon
91,3900,4.0,1999.0,Nature,Loren Coleman;Jerome Clark
77,3901,3.82,1999.0,Fiction,Hunter S. Thompson
45,3902,4.11,1999.0,Performing Arts,Peter Biskind
8,3903,3.56,1999.0,Fiction,Ernest Hemingway
23,3904,3.85,2003.0,Biography & Autobiography,Chris Offutt
80,3905,3.47,2000.0,Fiction,Nicholas Rinaldi
18,3906,4.22,2000.0,Self-Help,Iyanla Vanzant
16,3907,4.19,1999.0,Fiction,Thomas Wolfe
61,3908,3.68,2000.0,Fiction,Joseph Heller
90,3909,4.1,2014.0,Biography & Autobiography,Hunter S. Thompson
59,3910,3.68,2005.0,Literary Collections,Hunter S. Thompson
87,3911,3.57,2000.0,Fiction,Hunter S. Thompson
34,3912,4.27,1996.0,Religion,Miroslav Volf
55,3913,4.39,1980.0,Fiction,Mary Stewart
72,3914,3.84,1983.0,Fiction,Harry Crews
77,3915,3.97,1999.0,Business & Economics,Ken Blanchard;Patricia Zigarmi;Drea Zigarmi
88,204,3.77,1984.0,Essentialism (Philosophy),Robert M. Pirsig
5,3916,3.93,1980.0,History,James L. Stokesbury
41,3917,3.7,1992.0,Fiction,Joe Haldeman;Joe W. Haldeman
68,3918,4.1,1990.0,Fiction,Colleen McCullough
79,3919,3.97,1999.0,Self-Help,David D. Burns
65,3920,3.65,1990.0,History,James L. Stokesbury
87,3921,3.82,1995.0,Family & Relationships,Elan Golomb
85,3922,4.27,1995.0,Juvenile Fiction,Kevin Henkes
10,3923,4.32,1998.0,Juvenile Fiction,Marianna Mayer
99,3924,4.27,1997.0,Poetry,Nikki Giovanni
51,3925,3.76,1997.0,Fiction,Louisa May Alcott
62,3926,4.0,1997.0,Health & Fitness,Peter Martins
15,3927,3.51,1997.0,Self-Help,Kevin Trudeau
65,3928,4.22,1997.0,Juvenile Fiction,Kevin Henkes
56,3929,3.75,1999.0,"Body, Mind & Spirit",Carol Adrienne
18,3930,3.59,1999.0,Humor,Jon Stewart
87,3931,4.25,1999.0,Medical,V. S. Ramachandran
50,3932,4.07,1999.0,Social Science,Kent R. Weeks
13,3933,4.16,1982.0,Juvenile Fiction,Judi Barrett
36,3934,3.78,1992.0,Juvenile Fiction,Alice Dalgliesh
30,3935,4.0,1995.0,Juvenile Nonfiction,Alice Dalgliesh
7,3936,3.88,1995.0,Juvenile Fiction,Alma Flor Ada;Ana M. Cerro
66,3937,3.85,1998.0,Juvenile Fiction,Rachel Field
43,3938,4.3,1999.0,Juvenile Fiction,Robert Louis Stevenson
69,3939,3.87,2000.0,Juvenile Nonfiction,Judith Viorst
93,3940,4.21,2003.0,Juvenile Nonfiction,Deloris Jordan;Roslyn M. Jordan
94,3941,4.15,2001.0,Juvenile Nonfiction,Karen Katz
15,3942,3.96,2005.0,Children's stories,Avi
29,3943,4.15,2000.0,Juvenile Fiction,Susan Cooper
50,3944,4.09,2001.0,Fiction,Ursula K. Le Guin
6,3945,4.02,2001.0,Juvenile Fiction,Amy Tan
39,3946,4.18,2003.0,Juvenile Fiction,Cynthia Rylant
25,3947,4.3,2002.0,Juvenile Fiction,Ellen Weiss
50,3948,3.56,2003.0,Juvenile Fiction,Karen Katz
61,3949,3.96,2002.0,Juvenile Fiction,Shel Silverstein
0,3950,3.47,2012.0,Juvenile Fiction,Nancy White Carlstrom
96,3951,4.1,2004.0,Young Adult Fiction,Nancy Farmer
73,3952,4.06,2003.0,Juvenile Fiction,Anne McCaffrey
75,3953,4.28,2003.0,Juvenile Fiction,Anne McCaffrey
83,3954,4.2,2004.0,Animal sounds,Sandra Boynton
73,3955,4.16,2005.0,Juvenile Fiction,Cynthia Rylant;Preston McDaniels
15,3956,4.08,2005.0,Juvenile Fiction,Cynthia Rylant;Preston McDaniels
53,3957,3.75,2006.0,Juvenile Fiction,Pete Hautman
62,3958,3.89,2004.0,Juvenile Fiction,Padraic Colum
74,3959,3.84,2006.0,Juvenile Fiction,Pete Hautman
10,3960,4.24,2004.0,Juvenile Nonfiction,Page McBrier
34,3961,3.95,2007.0,Juvenile Fiction,Deloris Jordan;Michael Jordan
89,3962,4.01,2005.0,Juvenile Fiction,Marissa Moss
65,3963,3.65,2005.0,Juvenile Fiction,Melissa de la Cruz
18,3964,4.03,2004.0,Juvenile Fiction,Alma Flor Ada
14,3965,3.67,2005.0,Juvenile Nonfiction,Cathy Hapka
62,3966,4.27,2005.0,Juvenile Fiction,Tamora Pierce
79,3967,4.21,2005.0,Juvenile Fiction,Tamora Pierce
92,3968,4.0,1990.0,History,Charles W. Sydnor
76,3969,4.33,1981.0,Poetry,Wisława Szymborska
50,3970,4.62,1997.0,Literary Criticism,Charles Segal
33,3971,4.23,1971.0,Social Science,Mircea Eliade
30,3972,4.22,1990.0,Literary Criticism,Aleksandr Sergeevich Pushkin
88,3973,4.22,1990.0,Literary Criticism,Aleksandr Sergeevich Pushkin
72,3974,4.18,2000.0,Philosophy,S瞨en·Kierkegaard
45,3975,4.11,1957.0,Philosophy,"Sarvepalli Radhakrishnan, Sir"
45,1013,4.1,1954.0,Christianity,Soren Aabye Kierkegaard;Søren Kierkegaard
48,3976,4.0,1980.0,Philosophy,Richard Rorty
7,3977,4.25,1987.0,,Søren Kierkegaard
5,3978,4.15,1961.0,Religion,Mircea Eliade
4,3979,4.31,1991.0,Biography & Autobiography,Brian Boyd
2,3980,4.04,1996.0,Religion,Rodney Stark
89,3981,3.83,1993.0,Political Science,Robert D. Putnam;Robert Leonardi;Raffaella Nanetti
37,3982,3.81,1994.0,Philosophy,Charles Taylor;Amy Gutmann
14,3983,4.09,2000.0,Science,Stephen Hawking;Roger Penrose
47,3984,3.92,2007.0,Mathematics,John Nash
56,3985,4.43,1985.0,"Philosophy, Ancient",Aristoteles
21,3986,4.43,1984.0,Philosophy,Aristotle
24,3987,3.94,2002.0,Drama,Stephen Greenblatt
35,3988,3.99,2002.0,Science,Richard B. Alley
81,3989,4.22,2004.0,"Body, Mind & Spirit",Mircea Eliade
81,3990,4.04,2005.0,Philosophy,Georg Wilhelm Friedrich Hegel;Yirmiyahu Yovel
52,3991,3.57,2005.0,Philosophy,Harry G. Frankfurt
56,3992,4.26,2004.0,Juvenile Fiction,C. S. Lewis
57,3993,3.83,2000.0,House & Home,
42,3994,3.3,1984.0,Biography & Autobiography,Charles Higham
62,3995,4.19,1997.0,Juvenile Fiction,
14,3996,4.06,1998.0,Juvenile Nonfiction,Ruth Heller
59,3997,4.07,1999.0,Juvenile Nonfiction,Ruth Heller
77,3998,4.21,2000.0,Juvenile Nonfiction,Ruth Heller
99,3999,4.14,1992.0,,Marcel Proust
48,4000,3.95,2006.0,Detective and mystery stories,Susan Hill
17,4001,3.93,1992.0,Farm life,Betty MacDonald
13,2564,4.13,1985.0,"Science fiction, English",Herbert George Wells
97,4002,4.53,2001.0,Biography & Autobiography,Barry Miles;Keith Badman
4,4003,4.3,1985.0,,Orson Scott Card
25,4004,3.93,2003.0,Music trade,Fred Goodman
96,4005,3.68,2005.0,Computer science,Thomas L. Friedman
68,4006,4.02,2005.0,Democracy,Jon Stewart;Ben Karlin;David Javerbaum
